source_file	line_number	reason	raw_row
input_article.csv	884615	Missing journal article title	3744105;Jaroslav Morávek|Mirko Krivánek;;;;;;;http://dx.doi.org/10.1007/BF00289116; NP ;Acta Inf.;journals/acta/KrivanekM86;2011-01-11;;;3;311-323;;;;;;;;;;db/journals/acta/acta23.html#KrivanekM86;23;1986
input_article.csv	884890	Missing journal article title	3744380;N. P. Chapman;;;;;;;http://dx.doi.org/10.1007/BF00289138; LALR ;Acta Inf.;journals/acta/Chapman84;2011-01-11;;;;29-45;;;;;;;;;;db/journals/acta/acta21.html#Chapman84;21;1984
input_article.csv	885361	Missing journal article title	3744851;Rainer Kemp;;;;;;;http://dx.doi.org/10.1007/BF00289265; LR | LR ;Acta Inf.;journals/acta/Kemp81;2011-01-11;;;;265-280;;;;;;;;;;db/journals/acta/acta15.html#Kemp81;15;1981
input_article.csv	886949	Missing journal article title	3746439;Cliburn Chan|Jacob Frelinger|Thomas B. Kepler;;;;;;;http://dx.doi.org/10.1186/1751-0473-3-10;Flow;Source Code for Biology and Medicine;journals/scfbm/FrelingerKC08;2009-09-07;;;;;;;;;;;;;;db/journals/scfbm/scfbm3.html#FrelingerKC08;3;2008
input_article.csv	887432	Missing journal article title	3746922;Sylvain Lavallée;;;;;;;http://dx.doi.org/10.1016/j.ipl.2008.04.016;I;Inf. Process. Lett.;journals/ipl/Lavallee08;2009-01-14;;;3;124-126;;;;;;;;;;db/journals/ipl/ipl108.html#Lavallee08;108;2008
input_article.csv	892525	Missing journal article title	3752015;San Skulrattanakulchai;;;;;;;http://dx.doi.org/10.1016/j.ipl.2005.12.007;Delta;Inf. Process. Lett.;journals/ipl/Skulrattanakulchai06;2006-04-27;;;3;101-106;;;;;;;;;;db/journals/ipl/ipl98.html#Skulrattanakulchai06;98;2006
input_article.csv	892943	Missing journal article title	3752433;Aleksander Vesel|Danilo Korze;;;;;;;http://dx.doi.org/10.1016/j.ipl.2005.01.007;L;Inf. Process. Lett.;journals/ipl/KorzeV05;2005-05-13;;;4;183-190;;;;;;;;;;db/journals/ipl/ipl94.html#KorzeV05;94;2005
input_article.csv	894469	Missing journal article title	3753959;Jingjing Cheng|Laijun Zhao|Qin Wang|Ying Qian;;;;;;;http://dx.doi.org/10.1177/0037549712451164;USEIRS;Simulation;journals/simulation/ZhaoCQW12;2012-11-25;;;12;1456-1464;;;;;;;;;;db/journals/simulation/simulation88.html#ZhaoCQW12;88;2012
input_article.csv	894969	Missing journal article title	3754459;John McLeod|Suzette McLeod;;;;;;;http://dx.doi.org/10.1177/003754979706800101;Simulation in the Service of Society;Simulation;journals/simulation/McLeodM97;2013-05-22;;;1;74-79;;;;;;;;;;db/journals/simulation/simulation68.html#McLeodM97;68;1997
input_article.csv	899332	Missing journal article title	3758822;Baoquan Chen|Daniel Cohen-Or|Guiqing Li|Hao Zhang 0002|Hui Huang 0004|Minglun Gong|Shihao Wu;;;;;;;http://doi.acm.org/10.1145/2461912.2461913;L;ACM Trans. Graph.;journals/tog/0004WCGZLC13;2013-07-20;;;4;65;;;;;1;;;;;db/journals/tog/tog32.html#0004WCGZLC13;32;2013
input_article.csv	899545	Missing journal article title	3759035;Andrew A. Davidson|Anjul Patney|John D. Owens|Keith R. Dalbey|Mohamed S. Ebeida|Scott A. Mitchell;;;;;;;http://doi.acm.org/10.1145/2522528;k|k;ACM Trans. Graph.;journals/tog/EbeidaPMDDO14;2014-02-18;;;1;3;;;;;;;;;;db/journals/tog/tog33.html#EbeidaPMDDO14;33;2014
input_article.csv	899648	Missing journal article title	3759138;Andrei Sharf|Chen Greif|Daniel Cohen-Or|Haim Avron;;;;;;;http://doi.acm.org/10.1145/1857907.1857911;l;ACM Trans. Graph.;journals/tog/AvronSGC10;2010-12-07;;;5;135;;;;;1;;;;;db/journals/tog/tog29.html#AvronSGC10;29;2010
input_article.csv	899904	Missing journal article title	3759394;Fabio Pellacini|Jonathan D. Denning|William B. Kerr;;;;;;;http://doi.acm.org/10.1145/2010324.1964961;MeshFlow;ACM Trans. Graph.;journals/tog/DenningKP11;2011-08-09;;;4;66;;;;;;;;;;db/journals/tog/tog30.html#DenningKP11;30;2011
input_article.csv	900332	Missing journal article title	3759822;Fabio Pellacini;;;;;;;http://doi.acm.org/10.1145/1833351.1778771;envyLight;ACM Trans. Graph.;journals/tog/Pellacini10;2010-07-12;;;4;;;;;;;;;;;db/journals/tog/tog29.html#Pellacini10;29;2010
input_article.csv	901066	Missing journal article title	3760556;Andrew McMahon|Dan Lelescu|Gabriel Molina|Jacques Duparré|Kartik Venkataraman|Priyam Chatterjee|Robert Mullis|Shree Nayar;;;;;;;http://doi.acm.org/10.1145/2508363.2508390;PiCam;ACM Trans. Graph.;journals/tog/VenkataramanLDMMCMN13;2013-12-12;;;6;166;;;;;;;;;;db/journals/tog/tog32.html#VenkataramanLDMMCMN13;32;2013
input_article.csv	901188	Missing journal article title	3760678;Bruno Lévy|Yang Liu;;;;;;;http://doi.acm.org/10.1145/1833351.1778856;L|p;ACM Trans. Graph.;journals/tog/LevyL10;2010-07-12;;;4;;;;;;;;;;;db/journals/tog/tog29.html#LevyL10;29;2010
input_article.csv	901303	Missing journal article title	3760793;Kun Zhou|Ming-Ming Cheng|Niloy J. Mitra|Shi-Min Hu|Xiang Chen|Youyi Zheng;;;;;;;http://doi.acm.org/10.1145/2185520.2185595;Interactive images;ACM Trans. Graph.;journals/tog/ZhengCCZHM12;2012-08-21;;;4;99;;;;;;;;;;db/journals/tog/tog31.html#ZhengCCZHM12;31;2012
input_article.csv	904574	Missing journal article title	3764064;Munther A. Dahleh|Yoshito Ohta;;;;;;;http://dx.doi.org/10.1007/BF01211562;L;MCSS;journals/mcss/DahlehO92;2013-09-30;;;3;281-293;;;;;;1;;;;db/journals/mcss/mcss5.html#DahlehO92;5;1992
input_article.csv	906061	Missing journal article title	3765551;David Melendi|Manuel Vilas|Raquel Sanchez|Roberto García|Víctor G. García|Xabiel G. Pañeda;;;;;;;http://dx.doi.org/10.1007/s11276-008-0117-2;DSMeM Streaming|IEEE 802.11 WLAN;Wireless Networks;journals/winet/VilasSPMGG10;2010-03-02;;;1;95-112;;;;;;;;;;db/journals/winet/winet16.html#VilasSPMGG10;16;2010
input_article.csv	906267	Missing journal article title	3765757;Bijan Davvaz|D. Heidari|Saeed Rasouli;;;;;;;http://www.oldcitypublishing.com/MVLSC/MVLSCabstracts/MVLSC15.5-6abstracts/MVLSCv15n5-6p517-524Rasouli.html;η|η;Multiple-Valued Logic and Soft Computing;journals/mvl/RasouliHD09;2011-07-04;;;5-6;517-524;;;;;;;;;;db/journals/mvl/mvl15.html#RasouliHD09;15;2009
input_article.csv	907019	Missing journal article title	3766509;David J. Studholme|Konrad H. Paszkiewicz;;;;;;;http://dx.doi.org/10.1093/bib/bbq020;De novo;Briefings in Bioinformatics;journals/bib/PaszkiewiczS10;2010-12-28;;;5;457-472;;;;;;;;;;db/journals/bib/bib11.html#PaszkiewiczS10;11;2010
input_article.csv	917137	Missing journal article title	3776627;Guoliang Xu|Qing Pan;;;;;;;http://dx.doi.org/10.1016/j.cad.2005.11.002;G;Computer-Aided Design;journals/cad/XuP06;2006-12-20;;;4;392-403;;;;;;1;;;;db/journals/cad/cad38.html#XuP06;38;2006
input_article.csv	919971	Missing journal article title	3779461;José Nelson Amaral|Peng Zhao;;;;;;;http://dx.doi.org/10.1002/spe.774;Ablego;Softw., Pract. Exper.;journals/spe/ZhaoA07;2007-11-26;;;5;465-491;;;;;;;;;;db/journals/spe/spe37.html#ZhaoA07;37;2007
input_article.csv	920812	Missing journal article title	3780302;Thomas R. G. Green;;;;;;;http://dx.doi.org/10.1002/spe.4380100505;If|Then;Softw., Pract. Exper.;journals/spe/Green80;2012-04-14;;;5;373-381;;;;;;;;;;db/journals/spe/spe10.html#Green80;10;1980
input_article.csv	921342	Missing journal article title	3780832;Chris S. McDonald;;;;;;;http://dx.doi.org/10.1002/spe.4380171003; fsh ;Softw., Pract. Exper.;journals/spe/McDonald87;2012-04-14;;;10;685-700;;;;;;;;;;db/journals/spe/spe17.html#McDonald87;17;1987
input_article.csv	921397	Missing journal article title	3780887;Carl Staelin;;;;;;;http://dx.doi.org/10.1002/spe.665;lmbench;Softw., Pract. Exper.;journals/spe/Staelin05;2006-12-20;;;11;1079-1105;;;;;;;;;;db/journals/spe/spe35.html#Staelin05;35;2005
input_article.csv	921520	Missing journal article title	3781010;K. Ravikanth|Makarand Gawade|Sanjeev Aggarwal;;;;;;;http://dx.doi.org/10.1002/spe.2173;Constantine;Softw., Pract. Exper.;journals/spe/GawadeRA14;2014-04-24;;;5;537-563;;;;;;;;;;db/journals/spe/spe44.html#GawadeRA14;44;2014
input_article.csv	921689	Missing journal article title	3781179;Michael R. Levy|R. Nigel Horspool;;;;;;;http://dx.doi.org/10.1002/spe.4380170602; Mkscan ;Softw., Pract. Exper.;journals/spe/HorspoolL87;2012-04-14;;;6;369-378;;;;;;;;;;db/journals/spe/spe17.html#HorspoolL87;17;1987
input_article.csv	922424	Missing journal article title	3781914;Caroline Appert|Michel Beaudouin-Lafon;;;;;;;http://dx.doi.org/10.1002/spe.867;SwingStates;Softw., Pract. Exper.;journals/spe/AppertB08;2008-09-18;;;11;1149-1182;;;;;;;;;;db/journals/spe/spe38.html#AppertB08;38;2008
input_article.csv	922608	Missing journal article title	3782098;Albert Wiltsche;;;;;;;http://dx.doi.org/10.1016/j.cag.2003.08.003;C|C;Computers & Graphics;journals/cg/Wiltsche03;2004-11-30;;;6;917-930;;;;;;;;;;db/journals/cg/cg27.html#Wiltsche03;27;2003
input_article.csv	924492	Missing journal article title	3783982;Josep Cotrina Navau|Marc Vigo Anglada|Núria Pla Garcia;;;;;;;http://dx.doi.org/10.1016/j.cag.2006.05.001;N;Computers & Graphics;journals/cg/GarciaAN06;2007-01-24;;;6;959-970;;;;;;;;;;db/journals/cg/cg30.html#GarciaAN06;30;2006
input_article.csv	925223	Missing journal article title	3784713;Christian H. Bischof|Marc Schirski|Martin Hopp|Philipp Adomeit|Stefan Pischinger|Torsten Kuhlen;;;;;;;http://dx.doi.org/10.1016/j.cag.2004.11.004;Virtual Tubelets;Computers & Graphics;journals/cg/SchirskiKHAPB05;2005-09-16;;;1;17-27;;;;;;;;;;db/journals/cg/cg29.html#SchirskiKHAPB05;29;2005
input_article.csv	928630	Missing journal article title	3788120;Garrett J. van Ryzin|Kenneth L. Judd;;;;;;;http://dx.doi.org/10.1287/opre.1070.0512;Operations Research;Operations Research;journals/ior/JuddR07c;2009-09-07;;;6;1204;;;;;;;;;;db/journals/ior/ior55.html#JuddR07c;55;2007
input_article.csv	928774	Missing journal article title	3788264;Moshe Kress|Shmuel S. Oren|Stefanos A. Zenios;;;;;;;http://dx.doi.org/10.1287/opre.1090.0775;Operations Research;Operations Research;journals/ior/KressOZ09;2010-04-12;;;6;1549;;;;;;;;;;db/journals/ior/ior57.html#KressOZ09;57;2009
input_article.csv	928891	Missing journal article title	3788381;Garrett J. van Ryzin|Kenneth L. Judd;;;;;;;http://dx.doi.org/10.1287/opre.1070.0468;Operations Research;Operations Research;journals/ior/JuddR07a;2009-09-07;;;4;807;;;;;;;;;;db/journals/ior/ior55.html#JuddR07a;55;2007
input_article.csv	928954	Missing journal article title	3788444;Garrett J. van Ryzin|Kenneth L. Judd;;;;;;;http://dx.doi.org/10.1287/opre.1070.0454;Operations Research;Operations Research;journals/ior/JuddR07;2009-09-07;;;3;613;;;;;;;;;;db/journals/ior/ior55.html#JuddR07;55;2007
input_article.csv	928962	Missing journal article title	3788452;Garrett J. van Ryzin|Kenneth L. Judd;;;;;;;http://dx.doi.org/10.1287/opre.1070.0499;Operations Research;Operations Research;journals/ior/JuddR07b;2009-09-07;;;5;1000;;;;;;;;;;db/journals/ior/ior55.html#JuddR07b;55;2007
input_article.csv	929546	Missing journal article title	3789036;Garrett J. van Ryzin|Kenneth L. Judd;;;;;;;http://dx.doi.org/10.1287/opre.1080.0563;Operations Research;Operations Research;journals/ior/JuddR08;2009-09-04;;;3;0796-796;;;;;;;;;;db/journals/ior/ior56.html#JuddR08;56;2008
input_article.csv	932948	Missing journal article title	3792438;Antonio Visioli|Fabrizio Padula|Ramon Vilanova|Salvador Alcantara;;;;;;;http://dx.doi.org/10.1016/j.automatica.2013.04.012;H|∞;Automatica;journals/automatica/PadulaAVV13;2013-07-08;;;7;2276-2280;;;;;;;;;;db/journals/automatica/automatica49.html#PadulaAVV13;49;2013
input_article.csv	933428	Missing journal article title	3792918;Makan Fardad|Mihailo R. Jovanovic;;;;;;;http://dx.doi.org/10.1016/j.automatica.2007.12.015;I;Automatica;journals/automatica/JovanovicF08;2009-01-15;;;8;2090-2098;;;;;;;;;;db/journals/automatica/automatica44.html#JovanovicF08;44;2008
input_article.csv	934122	Missing journal article title	3793612;José Claudio Geromel|Rubens H. Korogui;;;;;;;http://dx.doi.org/10.1016/j.automatica.2007.08.010;I;Automatica;journals/automatica/GeromelK08;2009-01-15;;;4;937-948;;;;;;;;;;db/journals/automatica/automatica44.html#GeromelK08;44;2008
input_article.csv	934268	Missing journal article title	3793758;Shinji Hara|Toni Bakhtiar;;;;;;;http://dx.doi.org/10.1016/j.automatica.2007.07.002;I;Automatica;journals/automatica/BakhtiarH08;2009-01-15;;;3;659-670;;;;;;;;;;db/journals/automatica/automatica44.html#BakhtiarH08;44;2008
input_article.csv	934748	Missing journal article title	3794238;Cristian Oara|Raluca Marinica;;;;;;;http://dx.doi.org/10.1016/j.automatica.2013.03.023;J;Automatica;journals/automatica/OaraM13;2013-07-08;;;7;2221-2228;;;;;;;;;;db/journals/automatica/automatica49.html#OaraM13;49;2013
input_article.csv	935186	Missing journal article title	3794676;Paulo J. de Oliveira|Pedro Luis Dias Peres|Ricardo C. L. F. Oliveira|Valter J. S. Leite|Vinicius Foletto Montagner;;;;;;;http://dx.doi.org/10.1016/j.automatica.2004.01.025;I;Automatica;journals/automatica/OliveiraOLMP04;2012-10-29;;;6;1053-1061;;;;;;;;;;db/journals/automatica/automatica40.html#OliveiraOLMP04;40;2004
input_article.csv	935837	Missing journal article title	3795327;James Lam|Ping Li|Xiaoming Chen|Zhan Shu;;;;;;;http://dx.doi.org/10.1016/j.automatica.2013.02.023;ℓ;Automatica;journals/automatica/ChenLLS13;2013-05-02;;;5;1377-1385;;;;;1;;;;;db/journals/automatica/automatica49.html#ChenLLS13;49;2013
input_article.csv	936062	Missing journal article title	3795552;Jian Chu|Wei-Jie Mao;;;;;;;http://dx.doi.org/10.1016/j.automatica.2006.03.018;I;Automatica;journals/automatica/MaoC06;2009-02-02;;;9;1589-1592;;;;;;;;;;db/journals/automatica/automatica42.html#MaoC06;42;2006
input_article.csv	936252	Missing journal article title	3795742;Changhong Wang|Huijun Gao|Ligang Wu|Peng Shi;;;;;;;http://dx.doi.org/10.1016/j.automatica.2007.10.027;I;Automatica;journals/automatica/WuSGW08;2009-01-15;;;7;1849-1858;;;;;;;;;;db/journals/automatica/automatica44.html#WuSGW08;44;2008
input_article.csv	936493	Missing journal article title	3795983;Emmanuel Moulay|Laurent Autrique|Oumar Gaye|Rémy Nouailletas|Sylvain Bremond|Yury Orlov;;;;;;;http://dx.doi.org/10.1016/j.automatica.2013.05.011;H|∞;Automatica;journals/automatica/GayeAOMBN13;2013-08-15;;;9;2795-2804;;;;;;;;;;db/journals/automatica/automatica49.html#GayeAOMBN13;49;2013
input_article.csv	937269	Missing journal article title	3796759;Haiming Wang|Kyong-Soo Kim|Qingze Zou;;;;;;;http://dx.doi.org/10.1016/j.automatica.2013.01.044;B;Automatica;journals/automatica/WangKZ13;2013-05-02;;;5;1295-1303;;;;;;;;;;db/journals/automatica/automatica49.html#WangKZ13;49;2013
input_article.csv	937608	Missing journal article title	3797098;Emmanuel Prempain|Ian Postlethwaite;;;;;;;http://dx.doi.org/10.1016/j.automatica.2007.12.008;I|I;Automatica;journals/automatica/PrempainP08;2009-01-15;;;8;2081-2089;;;;;;;;;;db/journals/automatica/automatica44.html#PrempainP08;44;2008
input_article.csv	938393	Missing journal article title	3797883;Alexander Lanzon|Arvin Dehghani|Brian D. O. Anderson;;;;;;;http://dx.doi.org/10.1016/j.automatica.2006.06.007;I;Automatica;journals/automatica/DehghaniLA06;2009-02-02;;;11;1959-1968;;;;;;;;;;db/journals/automatica/automatica42.html#DehghaniLA06;42;2006
input_article.csv	940560	Missing journal article title	3800050;Emmanuel G. Collins Jr.|Hongye Su|Jian Chu|Kaiyu Zhuang|Keqing Zhang|Majura F. Selekwa;;;;;;;http://dx.doi.org/10.1109/TCST.2002.806438;H;IEEE Trans. Contr. Sys. Techn.;journals/tcst/SelekwaCZSZC03;2013-10-24;;;1;153-157;;;;;2;;;;;db/journals/tcst/tcst11.html#SelekwaCZSZC03;11;2003
input_article.csv	943946	Missing journal value	3803437;Andreas Lang|David Megías|Jana Dittmann|Jordi Herrera-Joancomartí;T. Data Hiding and Multimedia Security;;;;journals/tdhms/2006-1;;http://dx.doi.org/10.1007/11926214_1;;;journals/tdhms/DittmannMLH06;2006-11-28;;;;1-40;;;;;;;Theoretical Framework for a Practical Evaluation and Comparison of Audio Watermarking Schemes in the Triangle of Robustness, Transparency and Capacity.;;;db/journals/tdhms/tdhms1.html#DittmannMLH06;;2006
input_article.csv	943947	Missing journal value	3803438;Frank Kamperman|Koen Vrielink|Paul Koster|Peter Lenoir;T. Data Hiding and Multimedia Security;;;;journals/tdhms/2006-1;;http://dx.doi.org/10.1007/11926214_4;;;journals/tdhms/KosterKLV06;2006-11-28;;;;104-122;;;;;;;Identity-Based DRM: Personal Entertainment Domain.;;;db/journals/tdhms/tdhms1.html#KosterKLV06;;2006
input_article.csv	943948	Missing journal value	3803439;Fernando Pérez-González|Juan Ramón Troncoso-Pastoriza|Luis Pérez-Freire|Pedro Comesaña;T. Data Hiding and Multimedia Security;;;;journals/tdhms/2006-1;;http://dx.doi.org/10.1007/11926214_2;;;journals/tdhms/Perez-FreireCTP06;2006-11-28;;;;41-72;;;;;;;Watermarking Security: A Survey.;;;db/journals/tdhms/tdhms1.html#Perez-FreireCTP06;;2006
input_article.csv	943953	Missing journal value	3803445;Husrev T. Sencar|Mehdi Kharrazi|Nasir D. Memon;T. Data Hiding and Multimedia Security;;;;journals/tdhms/2006-1;;http://dx.doi.org/10.1007/11926214_5;;;journals/tdhms/KharraziSM06;2007-07-25;;;;123-137;;;;;;;Improving Steganalysis by Fusion Techniques: A Case Study with Image Steganography.;;;db/journals/tdhms/tdhms1.html#KharraziSM06;;2006
input_article.csv	943977	Missing journal value	3803472;Ahmad-Reza Sadeghi|André Adelsbach|Markus Rohe;T. Data Hiding and Multimedia Security;;;;journals/tdhms/2006-1;;http://dx.doi.org/10.1007/11926214_3;;;journals/tdhms/AdelsbachRS06;2006-11-28;;;;73-103;;;;;;;Efficient Implementation of Zero-Knowledge Proofs for Watermark Detection in Multimedia Data.;;;db/journals/tdhms/tdhms1.html#AdelsbachRS06;;2006
input_article.csv	947741	Missing journal article title	3807240;Daewon Sun|Jack C. Hayya|John G. Kim|John G. Tyworth|Ranga V. Ramasesh;;;;;;;http://dx.doi.org/10.1057/jors.2012.27;JIT;JORS;journals/jors/HayyaRTKS13;2013-06-12;;;1;97-105;;;;;;;;;;db/journals/jors/jors64.html#HayyaRTKS13;64;2013
input_article.csv	949366	Missing journal article title	3808865;Borko D. Stosic|Getulio J. A. Amaral|Luiz H. Dore|Rosangela P. Lessa;;;;;;;http://dx.doi.org/10.1080/03610911003765777;k;Communications in Statistics - Simulation and Computation;journals/cssc/AmaralDLS10;2013-05-17;;;5;1016-1026;;;;;;;;;;db/journals/cssc/cssc39.html#AmaralDLS10;39;2010
input_article.csv	949374	Missing journal article title	3808873;Tobias Mielke;;;;;;;http://dx.doi.org/10.1080/03610918.2012.625826;D;Communications in Statistics - Simulation and Computation;journals/cssc/Mielke12;2012-05-03;;;7;1107-1119;;;;;;;;;;db/journals/cssc/cssc41.html#Mielke12;41;2012
input_article.csv	951467	Missing journal article title	3810966;Chen-Yao Chung|Ping-Yu Hsu|Shih-Hsiang Huang;;;;;;;http://dx.doi.org/10.1016/j.dss.2013.01.020;P|β;Decision Support Systems;journals/dss/ChungHH13;2013-06-11;;;1;314-325;;;;;;;;;;db/journals/dss/dss55.html#ChungHH13;55;2013
input_article.csv	953443	Missing journal article title	3812942;William Gower;;;;;;;http://dx.doi.org/10.1201/1078/43184.15.2.19980301/31126.15;;IS Management;journals/ism/Gower98;2012-02-15;;;2;1-5;;;;;;o;;;;db/journals/ism/ism15.html#Gower98;15;1998
input_article.csv	953899	Missing journal article title	3813398;Mark N. Frolick|Robert Urwiler;;;;;;;http://dx.doi.org/10.1080/10580530701777206;The IT Value Hierarchy;IS Management;journals/ism/UrwilerF08;2008-12-16;;;1;83-88;;;;;;;;;;db/journals/ism/ism25.html#UrwilerF08;25;2008
input_article.csv	955058	Missing journal article title	3814557;Alexei S. Kolesnikov;;;;;;;http://dx.doi.org/10.1016/j.apal.2004.06.001;n;Ann. Pure Appl. Logic;journals/apal/Kolesnikov05;2006-02-09;;;1-3;227-261;;;;;;;;;;db/journals/apal/apal131.html#Kolesnikov05;131;2005
input_article.csv	955257	Missing journal article title	3814756;Andrew E. M. Lewis|Frank Stephan|George Barmpalias;;;;;;;http://dx.doi.org/10.1016/j.apal.2008.06.004;I;Ann. Pure Appl. Logic;journals/apal/BarmpaliasLS08;2009-01-21;;;1;21-38;;;;;;;;;;db/journals/apal/apal156.html#BarmpaliasLS08;156;2008
